,0
feature 17480,0.0
feature 17481,0.0
feature 17482,0.0
feature 17483,0.0
feature 17484,0.0
feature 17485,0.0
feature 17486,0.0
feature 17487,0.0
feature 17488,0.0
feature 17489,0.0
feature 17490,0.0
feature 17491,0.0
feature 17492,0.0
feature 17493,0.0
feature 17494,0.0
feature 17495,0.0
feature 17496,0.0
feature 17497,0.0
feature 17498,0.0
feature 17499,0.0
feature 17500,0.0
feature 17501,0.0
feature 17502,0.0
feature 17503,0.0
feature 17504,0.0
feature 17505,0.0
feature 17506,0.0
feature 17507,0.0
feature 17508,0.0
feature 17509,0.0
feature 17510,0.0
feature 17511,0.0
feature 17512,0.0
feature 17513,0.0
feature 17514,0.0
feature 17515,0.0
feature 17516,0.0
feature 17517,0.0
feature 17518,0.0
feature 17519,0.0
feature 17520,0.0
feature 17521,0.0
feature 17522,0.0
feature 17523,0.0
feature 17524,0.0
feature 17525,0.0
feature 17526,0.0
feature 17527,0.0
feature 17528,0.0
feature 17529,0.0
feature 17530,0.0
feature 17531,0.0
feature 17532,0.0
feature 17533,0.0
feature 17534,0.0
feature 17535,0.0
feature 17536,0.0
feature 17537,0.0
feature 17538,0.0
feature 17539,0.0
feature 17540,0.0
feature 17541,0.0
feature 17542,0.0
feature 17543,0.0
feature 17544,0.0
feature 17545,0.0
feature 17546,0.0
feature 17547,0.0
feature 17548,0.0
feature 17549,0.0
feature 17550,0.0
feature 17551,0.0
feature 17552,0.0
feature 17553,0.0
feature 17554,0.0
feature 17555,0.0
feature 17556,0.0
feature 17557,0.0
feature 17558,0.0
feature 17559,0.0
feature 17560,0.0
feature 17561,0.0
feature 17562,0.0
feature 17563,0.0
feature 17564,0.0
feature 17565,0.0
feature 17566,0.0
feature 17567,0.0
feature 17568,0.0
feature 17569,0.0
feature 17570,0.0
feature 17571,0.0
feature 17572,0.0
feature 17573,0.0
feature 17574,0.0
feature 17575,0.0
feature 17576,0.0
feature 17577,0.0
feature 17578,0.0
feature 17579,0.0
feature 17580,0.0
feature 17581,0.0
feature 17582,0.0
feature 17583,0.0
feature 17584,0.0
feature 17585,0.0
feature 17586,0.0
feature 17587,0.0
feature 17588,0.0
feature 17589,0.0
feature 17590,0.0
feature 17591,0.0
feature 17592,0.0
feature 17593,0.0
feature 17594,0.0
feature 17595,0.0
feature 17596,0.0
feature 17597,0.0
feature 17598,0.0
feature 17599,0.0
feature 17600,0.0
feature 17601,0.0
feature 17602,0.0
feature 17603,0.0
feature 17604,0.0
feature 17605,-0.00042105263157894425
feature 17606,0.0
feature 17607,0.0
feature 17608,0.0
feature 17609,0.0
feature 17610,0.0
feature 17611,0.0
feature 17612,0.0
feature 17613,0.0
feature 17614,0.0
feature 17615,0.0
feature 17616,0.0
feature 17617,0.0
feature 17618,0.0
feature 17619,0.0
feature 17620,0.0
feature 17621,0.0
feature 17622,0.0
feature 17623,0.0
feature 17624,0.0
feature 17625,0.0
feature 17626,0.0
feature 17627,0.0
feature 17628,0.0
feature 17629,0.0
feature 17630,0.0
feature 17631,0.0
feature 17632,0.0
feature 17633,0.0
feature 17634,0.0
feature 17635,0.0
feature 17636,0.0
feature 17637,0.0
feature 17638,0.0
feature 17639,0.0
feature 17640,0.0
feature 17641,0.0
feature 17642,0.0
feature 17643,0.0
feature 17644,0.0
feature 17645,0.0
feature 17646,0.0
feature 17647,0.0
feature 17648,0.0
feature 17649,0.0
feature 17650,0.0
feature 17651,0.0
feature 17652,0.0
feature 17653,0.0
feature 17654,0.0
feature 17655,0.0
feature 17656,0.0
feature 17657,0.0
feature 17658,0.0
feature 17659,0.0
feature 17660,0.0
feature 17661,0.0
feature 17662,0.0
feature 17663,0.0
feature 17664,0.0
feature 17665,0.0
feature 17666,0.0
feature 17667,0.0
feature 17668,0.0
feature 17669,0.0
feature 17670,0.0
feature 17671,0.0
feature 17672,0.0
feature 17673,0.0
feature 17674,0.0
feature 17675,0.0
feature 17676,0.0
feature 17677,0.0
feature 17678,0.0
feature 17679,0.0
feature 17680,0.0
feature 17681,0.0
feature 17682,0.0
feature 17683,0.0
feature 17684,0.0
feature 17685,0.0
feature 17686,0.0
feature 17687,0.0
feature 17688,0.0
feature 17689,0.0
feature 17690,0.0
feature 17691,0.0
feature 17692,0.0
feature 17693,0.0
feature 17694,0.0
feature 17695,0.0
feature 17696,0.0
feature 17697,0.0
feature 17698,0.0
feature 17699,0.0
feature 17700,0.0
feature 17701,0.0
feature 17702,0.0
feature 17703,0.0
feature 17704,0.0
feature 17705,0.0
feature 17706,0.0
feature 17707,0.0
feature 17708,0.0
feature 17709,0.0
feature 17710,0.0
feature 17711,0.0
feature 17712,0.0
feature 17713,0.0
feature 17714,0.0
feature 17715,0.0
feature 17716,0.0
feature 17717,0.0
feature 17718,0.0
feature 17719,0.0
feature 17720,0.0
feature 17721,0.0
feature 17722,0.0
feature 17723,0.0
feature 17724,0.0
feature 17725,0.0
feature 17726,0.0
feature 17727,0.0
feature 17728,0.0
feature 17729,0.0
feature 17730,0.0
feature 17731,0.0
feature 17732,0.0
feature 17733,0.0
feature 17734,0.0
feature 17735,0.0
feature 17736,0.0
feature 17737,0.0
feature 17738,0.0
feature 17739,0.0
feature 17740,0.0
feature 17741,0.0
feature 17742,0.0
feature 17743,0.0
feature 17744,0.0
feature 17745,0.0
feature 17746,0.0
feature 17747,0.0
feature 17748,0.0
feature 17749,0.0
feature 17750,0.0
feature 17751,0.0
feature 17752,0.0
feature 17753,0.0
feature 17754,0.0
feature 17755,0.0
feature 17756,0.0
feature 17757,0.0
feature 17758,0.0
feature 17759,0.0
feature 17760,0.0
feature 17761,0.0
feature 17762,0.0
feature 17763,0.0
feature 17764,0.0
feature 17765,0.0
feature 17766,0.0
feature 17767,0.0
feature 17768,0.0
feature 17769,0.0
feature 17770,0.0
feature 17771,0.0
feature 17772,0.0
feature 17773,0.0
feature 17774,0.0
feature 17775,0.0
feature 17776,0.0
feature 17777,0.0
feature 17778,0.0
feature 17779,0.0
feature 17780,0.0
feature 17781,0.0
feature 17782,0.0
feature 17783,0.0
feature 17784,0.0
feature 17785,0.0
feature 17786,0.0
feature 17787,0.0
feature 17788,0.0
feature 17789,0.0
feature 17790,0.0
feature 17791,0.0
feature 17792,0.0
feature 17793,0.0
feature 17794,0.0
feature 17795,0.0
feature 17796,0.0
feature 17797,0.0
feature 17798,0.0
feature 17799,0.0
feature 17800,0.0
feature 17801,0.0
feature 17802,0.0
feature 17803,0.0
feature 17804,0.0
feature 17805,0.0
feature 17806,0.0
feature 17807,0.0
feature 17808,0.0
feature 17809,0.0
feature 17810,0.0
feature 17811,0.0
feature 17812,0.0
feature 17813,0.0
feature 17814,0.0
feature 17815,0.0
feature 17816,0.0
feature 17817,0.0
feature 17818,0.0
feature 17819,0.0
feature 17820,0.0
feature 17821,0.0
feature 17822,0.0
feature 17823,0.0
feature 17824,0.0
feature 17825,0.0
feature 17826,0.0
feature 17827,0.0
feature 17828,0.0
feature 17829,0.0
feature 17830,0.0
feature 17831,0.0
feature 17832,0.0
feature 17833,0.0
feature 17834,0.0
feature 17835,0.0
feature 17836,0.0
feature 17837,0.0
feature 17838,0.0
feature 17839,0.0
feature 17840,0.0
feature 17841,0.0
feature 17842,0.0
feature 17843,0.0
feature 17844,0.0
feature 17845,0.0
feature 17846,0.0
feature 17847,0.0
feature 17848,0.0
feature 17849,0.0
feature 17850,0.0
feature 17851,0.0
feature 17852,0.0
feature 17853,0.0
feature 17854,0.0
feature 17855,0.0
feature 17856,0.0
feature 17857,0.0
feature 17858,0.0
feature 17859,0.0
feature 17860,0.0
feature 17861,0.0
feature 17862,0.0
feature 17863,0.0
feature 17864,0.0
feature 17865,0.0
feature 17866,0.0
feature 17867,0.0
feature 17868,0.0
feature 17869,0.0
feature 17870,0.0
feature 17871,0.0
feature 17872,0.0
feature 17873,0.0
feature 17874,0.0
feature 17875,0.0
feature 17876,0.0
feature 17877,0.0
feature 17878,0.0
feature 17879,0.0
feature 17880,0.0
feature 17881,0.0
feature 17882,0.0
feature 17883,0.0
feature 17884,0.0
feature 17885,0.0
feature 17886,0.0
feature 17887,0.0
feature 17888,0.0
feature 17889,0.0
feature 17890,0.0
feature 17891,0.0
feature 17892,0.0
feature 17893,0.0
feature 17894,0.0
feature 17895,0.0
feature 17896,0.0
feature 17897,0.0
feature 17898,0.0
feature 17899,0.0
feature 17900,0.0
feature 17901,0.0
feature 17902,0.0
feature 17903,0.0
feature 17904,0.0
feature 17905,0.0
feature 17906,0.0
feature 17907,0.0
feature 17908,0.0
feature 17909,0.0
feature 17910,0.0
feature 17911,0.0
feature 17912,0.0
feature 17913,0.0
feature 17914,0.0
feature 17915,0.0
feature 17916,0.0
feature 17917,0.0
feature 17918,0.0
feature 17919,0.0
feature 17920,0.0
feature 17921,0.0
feature 17922,0.0
feature 17923,0.0
feature 17924,0.0
feature 17925,0.0
feature 17926,0.0
feature 17927,0.0
feature 17928,0.0
feature 17929,0.0
feature 17930,0.0
feature 17931,0.0
feature 17932,0.0
feature 17933,0.0
feature 17934,0.0
feature 17935,0.0
feature 17936,0.0
feature 17937,0.0
feature 17938,0.0
feature 17939,0.0
feature 17940,0.0
feature 17941,0.0
feature 17942,0.0
feature 17943,0.0
feature 17944,0.0
feature 17945,0.0
feature 17946,0.0
feature 17947,0.0
feature 17948,0.0
feature 17949,0.0
feature 17950,0.0
feature 17951,0.0
feature 17952,0.0
feature 17953,0.0
feature 17954,0.0
feature 17955,0.0
feature 17956,0.0
feature 17957,0.0
feature 17958,0.0
feature 17959,0.0
feature 17960,0.0
feature 17961,0.0
feature 17962,0.0
feature 17963,0.0
feature 17964,0.0
feature 17965,0.0
feature 17966,0.0
feature 17967,0.0
feature 17968,0.0
feature 17969,0.0
feature 17970,0.0
feature 17971,0.0
feature 17972,0.0
feature 17973,0.0
feature 17974,0.0
feature 17975,0.0
feature 17976,0.0
feature 17977,0.0
feature 17978,0.0
feature 17979,0.0
feature 17980,0.0
feature 17981,0.0
feature 17982,0.0
feature 17983,0.0
feature 17984,0.0
feature 17985,0.0
feature 17986,0.0
feature 17987,0.0
feature 17988,0.0
feature 17989,0.0
feature 17990,0.0
feature 17991,0.0
feature 17992,0.0
feature 17993,0.0
feature 17994,0.0
feature 17995,0.0
feature 17996,0.0
feature 17997,0.0
feature 17998,0.0
feature 17999,0.0
feature 18000,0.0
feature 18001,0.0
feature 18002,0.0
feature 18003,0.0
feature 18004,0.0
feature 18005,0.0
feature 18006,0.0
feature 18007,0.0
feature 18008,0.0
feature 18009,0.0
feature 18010,0.0
feature 18011,0.0
feature 18012,0.0
feature 18013,0.0
feature 18014,0.0
feature 18015,0.0
feature 18016,0.0
feature 18017,0.0
feature 18018,0.0
feature 18019,0.0
feature 18020,0.0
feature 18021,0.0
feature 18022,0.0
feature 18023,0.0
feature 18024,0.0
feature 18025,0.0
feature 18026,0.0
feature 18027,0.0
feature 18028,0.0
feature 18029,0.0
feature 18030,0.0
feature 18031,0.0
feature 18032,0.0
feature 18033,0.0
feature 18034,0.0
feature 18035,0.0
feature 18036,0.0
feature 18037,0.0
feature 18038,0.0
feature 18039,0.0
feature 18040,0.0
feature 18041,0.0
feature 18042,0.0
feature 18043,0.0
feature 18044,0.0
feature 18045,0.0
feature 18046,0.0
feature 18047,0.0
feature 18048,0.0
feature 18049,0.0
feature 18050,0.0
feature 18051,0.0
feature 18052,0.0
feature 18053,0.0
feature 18054,0.0
feature 18055,0.0
feature 18056,0.0
feature 18057,0.0
feature 18058,0.0
feature 18059,0.0
feature 18060,0.0
feature 18061,0.0
feature 18062,0.0
feature 18063,0.0
feature 18064,0.0
feature 18065,0.0
feature 18066,0.0
feature 18067,0.0
feature 18068,0.0
feature 18069,0.0
feature 18070,0.0
feature 18071,0.0
feature 18072,0.0
feature 18073,0.0
feature 18074,0.0
feature 18075,0.0
feature 18076,0.0
feature 18077,0.0
feature 18078,0.0
feature 18079,0.0
feature 18080,0.0
feature 18081,0.0
feature 18082,0.0
feature 18083,0.0
feature 18084,0.0
feature 18085,0.0
feature 18086,0.0
feature 18087,0.0
feature 18088,0.0
feature 18089,0.0
feature 18090,0.0
feature 18091,0.0
feature 18092,0.0008421052631578885
feature 18093,0.0
feature 18094,0.0
feature 18095,0.0
feature 18096,0.0
feature 18097,0.0
feature 18098,0.0
feature 18099,0.0008421052631578885
feature 18100,0.0
feature 18101,0.0
feature 18102,0.0
feature 18103,0.0
feature 18104,0.0
feature 18105,0.0
feature 18106,0.0
feature 18107,0.0
feature 18108,0.0
feature 18109,0.0
feature 18110,0.0
feature 18111,0.0
feature 18112,0.0
feature 18113,0.0
feature 18114,0.0
feature 18115,0.0
feature 18116,0.0
feature 18117,0.0
feature 18118,0.0
feature 18119,0.0
feature 18120,0.0
feature 18121,0.0
feature 18122,0.0
feature 18123,0.0
feature 18124,0.0
feature 18125,0.0
feature 18126,0.0
feature 18127,0.0
feature 18128,0.0
feature 18129,0.0
feature 18130,0.0
feature 18131,0.00042105263157894425
feature 18132,0.0
feature 18133,0.0
feature 18134,0.0
feature 18135,0.0
feature 18136,0.0
feature 18137,0.0
feature 18138,0.0
feature 18139,0.0
feature 18140,0.0
feature 18141,0.0
feature 18142,0.0
feature 18143,0.0008421052631578885
feature 18144,0.0
feature 18145,0.0
feature 18146,0.0
feature 18147,0.0
feature 18148,0.0
feature 18149,0.0
feature 18150,0.0
feature 18151,0.0
feature 18152,0.0
feature 18153,0.0
feature 18154,0.0
feature 18155,0.0
feature 18156,0.0
feature 18157,0.0
feature 18158,0.0
feature 18159,0.0
feature 18160,0.0
feature 18161,0.0
feature 18162,0.0
feature 18163,0.0
feature 18164,0.0
feature 18165,0.0
feature 18166,0.0
feature 18167,0.0
feature 18168,0.0
feature 18169,0.0
feature 18170,0.0
feature 18171,0.0
feature 18172,0.0
feature 18173,0.0
feature 18174,0.0
feature 18175,0.0
feature 18176,0.0
feature 18177,0.0
feature 18178,0.0
feature 18179,0.0
feature 18180,0.0
feature 18181,0.0
feature 18182,0.0
feature 18183,0.0
feature 18184,0.0
feature 18185,0.0
feature 18186,0.0
feature 18187,0.0
feature 18188,0.0
feature 18189,0.0
feature 18190,0.0
feature 18191,0.0
feature 18192,0.0
feature 18193,0.0
feature 18194,0.0
feature 18195,0.0
feature 18196,0.0
feature 18197,0.0
feature 18198,0.0
feature 18199,0.0
feature 18200,0.0
feature 18201,0.0
feature 18202,0.0
feature 18203,0.0
feature 18204,0.0
feature 18205,0.0
feature 18206,0.0025263157894736656
feature 18207,0.0
feature 18208,0.0
feature 18209,0.0
feature 18210,0.0
feature 18211,0.0
feature 18212,0.0
feature 18213,0.0
feature 18214,0.0
feature 18215,0.0
feature 18216,0.0
feature 18217,0.0
feature 18218,0.0
feature 18219,0.0
feature 18220,0.0
feature 18221,0.0
feature 18222,0.0
feature 18223,0.0
feature 18224,0.0
feature 18225,0.0
feature 18226,-0.001684210526315777
feature 18227,0.0
feature 18228,0.0
feature 18229,0.0
feature 18230,0.0
feature 18231,0.0
feature 18232,0.0
feature 18233,0.0
feature 18234,0.0
feature 18235,0.0
feature 18236,0.0
feature 18237,0.0
feature 18238,0.0
feature 18239,0.0
feature 18240,0.0
feature 18241,0.0
feature 18242,0.0
feature 18243,0.0
feature 18244,0.0
feature 18245,0.0
feature 18246,0.0
feature 18247,0.0
feature 18248,0.0
feature 18249,0.0
feature 18250,0.0
feature 18251,0.0
feature 18252,0.0
feature 18253,0.0
feature 18254,0.0
feature 18255,0.0
feature 18256,0.0
feature 18257,0.0
feature 18258,0.0
feature 18259,0.0
feature 18260,0.0
feature 18261,0.0
feature 18262,0.0
feature 18263,0.0
feature 18264,0.0
feature 18265,0.0
feature 18266,0.0
feature 18267,0.0
feature 18268,0.0
feature 18269,0.0
feature 18270,0.0
feature 18271,0.0
feature 18272,0.0
feature 18273,0.0
feature 18274,0.0
feature 18275,0.0
feature 18276,0.0
feature 18277,0.0
feature 18278,0.0
feature 18279,0.0
feature 18280,0.0
feature 18281,0.0
feature 18282,0.0
feature 18283,0.0
feature 18284,0.0
feature 18285,0.0
feature 18286,0.0
feature 18287,0.0
feature 18288,0.0
feature 18289,0.0
feature 18290,0.0
feature 18291,0.0
feature 18292,0.0
feature 18293,0.0
feature 18294,0.0025263157894736656
feature 18295,0.0
feature 18296,0.0
feature 18297,0.0
feature 18298,0.0
feature 18299,0.0
feature 18300,0.0
feature 18301,0.0
feature 18302,0.0
feature 18303,0.0
feature 18304,0.0
feature 18305,0.0
feature 18306,0.0
feature 18307,0.0
feature 18308,0.0
feature 18309,0.0
feature 18310,0.0
feature 18311,0.0
feature 18312,0.0
feature 18313,0.0
feature 18314,0.0
feature 18315,0.0
feature 18316,0.0
feature 18317,0.0
feature 18318,0.0
feature 18319,0.0
feature 18320,0.0
feature 18321,0.0
feature 18322,0.0
feature 18323,0.0
feature 18324,0.0
feature 18325,0.0
feature 18326,0.0
feature 18327,0.0
feature 18328,0.0
feature 18329,0.0
feature 18330,0.0
feature 18331,0.0
feature 18332,0.0
feature 18333,0.0
feature 18334,0.0
feature 18335,0.0
feature 18336,0.0
feature 18337,0.0
feature 18338,0.0
feature 18339,0.0
feature 18340,0.0
feature 18341,0.0
feature 18342,0.0
feature 18343,0.0
feature 18344,0.0
feature 18345,0.0
feature 18346,0.0
feature 18347,0.0
feature 18348,0.0
feature 18349,0.0
feature 18350,0.0
feature 18351,0.0
feature 18352,0.0
feature 18353,0.0
feature 18354,0.0
feature 18355,0.0
feature 18356,0.0
feature 18357,0.0
feature 18358,0.0
feature 18359,0.0
feature 18360,0.0
feature 18361,0.0
feature 18362,0.0
feature 18363,0.0
feature 18364,0.0
feature 18365,0.0
feature 18366,0.0
feature 18367,0.0
feature 18368,0.0
feature 18369,0.0
feature 18370,0.0
feature 18371,0.0
feature 18372,0.0
feature 18373,0.0
feature 18374,0.0
feature 18375,0.0
feature 18376,0.001684210526315777
feature 18377,0.0
feature 18378,0.0
feature 18379,0.0
feature 18380,0.0
feature 18381,0.0
feature 18382,0.0
feature 18383,0.0
feature 18384,0.0
feature 18385,0.0
feature 18386,0.0
feature 18387,0.0
feature 18388,0.0
feature 18389,0.0
feature 18390,0.0
feature 18391,0.0
feature 18392,0.0
feature 18393,0.0
feature 18394,0.0
feature 18395,0.0
feature 18396,0.0
feature 18397,0.0
feature 18398,0.0
feature 18399,0.0
feature 18400,0.0
feature 18401,0.0
feature 18402,0.0
feature 18403,0.0
feature 18404,0.0
feature 18405,0.0
feature 18406,0.0
feature 18407,0.0
feature 18408,0.0
feature 18409,0.0
feature 18410,0.0
feature 18411,0.0
feature 18412,0.0
feature 18413,0.0
feature 18414,0.0
feature 18415,0.0
feature 18416,0.0
feature 18417,0.0
feature 18418,0.0
feature 18419,0.0
feature 18420,0.0
feature 18421,0.0
feature 18422,0.0
feature 18423,0.0
feature 18424,0.0
feature 18425,0.0
feature 18426,0.0
feature 18427,0.0
feature 18428,0.0
feature 18429,0.0
feature 18430,0.0
feature 18431,0.0
feature 18432,0.0
feature 18433,0.0
feature 18434,0.0
feature 18435,0.0
feature 18436,0.0
feature 18437,0.0
feature 18438,0.0
feature 18439,0.0
feature 18440,0.0
feature 18441,0.0
feature 18442,0.0
feature 18443,0.0
feature 18444,0.0
feature 18445,0.0
feature 18446,0.0
feature 18447,0.0
feature 18448,0.0
feature 18449,0.0
feature 18450,0.0
feature 18451,0.0
feature 18452,0.0
feature 18453,0.0
feature 18454,0.0
feature 18455,0.0
feature 18456,0.0
feature 18457,0.0
feature 18458,0.0
feature 18459,0.0
feature 18460,0.0
feature 18461,0.0
feature 18462,0.0
feature 18463,0.0
feature 18464,0.0
feature 18465,0.0
feature 18466,0.0
feature 18467,0.0
feature 18468,0.0
feature 18469,0.0
feature 18470,0.0
feature 18471,0.0
feature 18472,0.0
feature 18473,0.0
feature 18474,0.0
feature 18475,-0.0008421052631578885
feature 18476,0.0
feature 18477,0.0
feature 18478,0.0
feature 18479,0.0
feature 18480,0.0
feature 18481,0.0
feature 18482,0.0
feature 18483,0.0
feature 18484,0.0
feature 18485,0.0
feature 18486,0.0
feature 18487,0.0
feature 18488,0.0
feature 18489,0.0
feature 18490,0.0
feature 18491,-0.0012631578947368328
feature 18492,0.0
feature 18493,0.0
feature 18494,0.0
feature 18495,0.0
feature 18496,0.0
feature 18497,0.0
feature 18498,0.0
feature 18499,0.0
feature 18500,0.0
feature 18501,0.0
feature 18502,0.0
feature 18503,0.0
feature 18504,0.0
feature 18505,0.0
feature 18506,0.0
feature 18507,0.0
feature 18508,0.0
feature 18509,0.0
feature 18510,0.0
feature 18511,0.0
feature 18512,0.0
feature 18513,0.0
feature 18514,0.0
feature 18515,0.0
feature 18516,0.0
feature 18517,0.0
feature 18518,0.0
feature 18519,0.0
feature 18520,0.0
feature 18521,0.0
feature 18522,0.0
feature 18523,0.0
feature 18524,0.0
feature 18525,0.0029473684210526096
feature 18526,0.0
feature 18527,0.0
feature 18528,0.0
feature 18529,0.0
feature 18530,0.0
feature 18531,0.0
feature 18532,0.0
feature 18533,0.0
feature 18534,0.0
feature 18535,0.0
feature 18536,0.0
feature 18537,0.0
feature 18538,0.0
feature 18539,0.0
feature 18540,0.0
feature 18541,0.0
feature 18542,0.0
feature 18543,0.0
feature 18544,0.0
feature 18545,0.0
feature 18546,0.0
feature 18547,0.0
feature 18548,0.0
feature 18549,0.0
feature 18550,0.0
feature 18551,0.0
feature 18552,0.0
feature 18553,0.0
feature 18554,0.0
feature 18555,0.0
feature 18556,0.0
feature 18557,0.0
